datetime,temperature,humidity,wind_speed,PM2.5,PM10,O3,NO2,SO2,CO,O3_8h,AQI,Primary
2026-03-09 23:00:00,8.5,91,8.8,50.54,70.22666666666666,73.01333333333334,38.0,2.0,0.0004899999999999999,49.25083333333333,69,PM2.5
2026-03-10 00:00:00,8.2,93,10.1,49.04,68.22666666666666,76.0,37.0,2.0,0.0003366666666666667,55.244166666666665,68,PM2.5
2026-03-10 01:00:00,8.0,94,10.4,47.806666666666665,65.67333333333333,78.0,35.88666666666667,2.0,0.00036799999999999995,61.31583333333333,66,PM2.5
2026-03-10 02:00:00,7.8,95,8.1,46.806666666666665,62.873333333333335,80.0,34.88666666666667,2.0,0.00030399999999999996,67.16333333333334,65,PM2.5
2026-03-10 03:00:00,7.7,96,6.4,45.806666666666665,60.873333333333335,81.0,33.88666666666667,2.0,0.00035466666666666654,71.83333333333334,64,PM2.5
2026-03-10 04:00:00,7.9,95,4.4,45.68666666666667,60.85333333333333,81.0,33.85333333333333,2.0,0.0003066666666666666,75.12833333333334,63,PM2.5
2026-03-10 05:00:00,8.5,92,1.0,44.973333333333336,60.22666666666667,81.66,32.946666666666665,2.0,0.00025533333333333327,77.46083333333334,62,PM2.5
2026-03-10 06:00:00,9.7,87,1.9,42.45333333333333,60.26,80.38666666666667,30.66,1.7933333333333334,0.0003253333333333334,78.88250000000001,59,PM2.5
2026-03-10 07:00:00,11.3,80,3.0,47.34,66.92,73.11333333333333,35.17333333333333,1.6133333333333333,0.00032333333333333346,78.895,65,PM2.5
2026-03-10 08:00:00,12.9,73,5.6,53.3,76.77333333333334,65.50666666666666,40.95333333333333,2.8,0.0004233333333333334,77.58333333333333,73,PM2.5
2026-03-10 09:00:00,14.5,66,5.7,59.12,85.02,57.88,47.56,2.68,0.0005000000000000002,75.06833333333333,80,PM2.5
2026-03-10 10:00:00,15.9,60,5.0,65.12,94.79333333333334,49.66,53.666666666666664,2.8733333333333335,0.0006006666666666669,71.27583333333332,88,PM2.5
2026-03-10 11:00:00,17.0,55,3.8,70.54666666666667,104.14666666666666,42.28,59.413333333333334,3.8733333333333335,0.0007559999999999999,66.43583333333333,94,PM2.5
2026-03-10 12:00:00,17.7,52,3.3,77.0,114.0,36.0,66.0,4.333333333333333,0.0007000000000000003,60.810833333333335,102,PM2.5
2026-03-10 13:00:00,18.0,51,3.9,79.0,118.0,34.0,68.0,4.333333333333333,0.0008000000000000003,54.85333333333333,105,PM2.5
2026-03-10 14:00:00,18.1,50,4.6,82.20666666666666,125.37333333333333,33.0,69.0,4.333333333333333,0.0008000000000000003,48.93,109,PM2.5
2026-03-10 15:00:00,17.8,52,4.0,82.82666666666667,125.48666666666666,30.626666666666665,70.17333333333333,4.426666666666667,0.0008913333333333333,43.619166666666665,110,PM2.5
2026-03-10 16:00:00,17.0,55,2.5,83.0,123.72,27.053333333333335,72.0,4.426666666666667,0.0008933333333333333,38.8125,110,PM2.5
2026-03-10 17:00:00,15.7,61,4.0,82.73333333333333,122.59333333333333,28.346666666666668,72.0,3.0,0.0008653333333333333,35.12083333333333,110,PM2.5
2026-03-10 18:00:00,14.0,69,2.1,77.30666666666667,113.64666666666666,32.22,66.27333333333334,3.0,0.000766,32.94083333333333,103,PM2.5
2026-03-10 19:00:00,12.3,77,4.2,71.72,104.23333333333333,42.78,60.0,3.0,0.0006659999999999999,33.00333333333333,96,PM2.5
2026-03-10 20:00:00,10.8,83,2.8,62.88,89.63333333333334,53.64,51.0,3.0,0.0005066666666666667,35.20833333333333,85,PM2.5
2026-03-10 21:00:00,9.7,87,5.3,57.08,81.07333333333334,62.0,45.0,2.0,0.000552,38.70833333333333,78,PM2.5
2026-03-10 22:00:00,9.0,90,6.5,53.8,75.26666666666667,68.01333333333334,41.0,2.0,0.00040666666666666667,43.085,74,PM2.5
2026-03-10 23:00:00,8.6,92,6.7,51.54,71.22666666666666,72.01333333333334,38.0,2.0,0.0004893333333333332,48.25833333333333,71,PM2.5
2026-03-11 00:00:00,8.3,94,6.2,49.96,69.22666666666666,75.0,37.0,2.0,0.0003366666666666667,54.251666666666665,69,PM2.5
2026-03-11 01:00:00,8.1,95,7.6,48.833333333333336,66.74,77.00666666666666,35.88666666666667,2.0,0.00036799999999999995,60.33416666666667,67,PM2.5
2026-03-11 02:00:00,7.9,96,12.2,47.833333333333336,63.873333333333335,79.0,34.88666666666667,2.0,0.00030399999999999996,66.18166666666667,66,PM2.5
2026-03-11 03:00:00,7.8,97,13.7,46.84,61.873333333333335,80.0,33.88666666666667,2.0,0.00035466666666666654,70.83416666666668,65,PM2.5
2026-03-11 04:00:00,8.0,96,12.7,45.333333333333336,59.46,83.37333333333333,32.27333333333333,2.0,0.0002866666666666666,74.55083333333334,63,PM2.5
2026-03-11 05:00:00,8.6,93,11.2,42.63333333333333,57.96,81.32,28.78666666666667,1.7933333333333334,0.0002866666666666666,76.96583333333334,60,PM2.5
2026-03-11 06:00:00,9.8,88,9.8,43.45333333333333,61.26,79.32,30.66,1.7933333333333334,0.0003253333333333334,78.37916666666666,61,PM2.5
2026-03-11 07:00:00,11.4,81,7.9,48.34,67.92,72.11333333333333,35.17333333333333,1.6133333333333333,0.00032333333333333346,78.39166666666667,67,PM2.5
2026-03-11 08:00:00,13.0,74,7.4,54.3,77.77333333333334,64.50666666666666,40.95333333333333,2.8,0.0004233333333333334,77.07999999999998,74,PM2.5
2026-03-11 09:00:00,14.6,67,4.3,60.093333333333334,85.93333333333334,56.88,47.57333333333333,2.68,0.0005000000000000002,74.56416666666665,81,PM2.5
2026-03-11 10:00:00,16.0,61,6.2,66.25333333333333,95.79333333333334,48.906666666666666,53.67333333333333,2.8733333333333335,0.0006000000000000003,70.80250000000001,89,PM2.5
2026-03-11 11:00:00,17.1,56,10.1,70.25333333333333,104.02666666666667,41.86666666666667,58.85333333333333,3.8733333333333335,0.0007559999999999999,66.03583333333333,94,PM2.5
2026-03-11 12:00:00,17.8,53,12.1,78.0,115.0,35.0,66.0,4.333333333333333,0.0007000000000000003,59.98916666666666,104,PM2.5
2026-03-11 13:00:00,18.1,52,10.7,80.0,119.0,33.0,68.0,4.333333333333333,0.0008000000000000003,53.94916666666666,106,PM2.5
2026-03-11 14:00:00,18.2,51,8.8,83.20666666666666,126.37333333333333,32.0,69.0,4.333333333333333,0.0008000000000000003,48.034166666666664,110,PM2.5
2026-03-11 15:00:00,17.9,53,6.8,83.82666666666667,126.48666666666666,29.626666666666665,70.17333333333333,4.426666666666667,0.0008913333333333333,42.72333333333333,111,PM2.5
2026-03-11 16:00:00,17.1,56,4.5,84.0,124.72,26.053333333333335,72.0,4.426666666666667,0.0008933333333333333,37.916666666666664,111,PM2.5
2026-03-11 17:00:00,15.8,62,3.6,83.73333333333333,123.48666666666666,27.346666666666668,72.0,3.6866666666666665,0.0008653333333333333,34.225,111,PM2.5
2026-03-11 18:00:00,14.1,70,5.2,78.31333333333333,114.67333333333333,31.22,66.27333333333334,3.0,0.000766,32.01416666666667,104,PM2.5
2026-03-11 19:00:00,12.4,78,5.6,72.72,105.23333333333333,41.78,60.0,3.0,0.0006659999999999999,32.00333333333333,97,PM2.5
2026-03-11 20:00:00,10.9,84,4.8,63.88,90.63333333333334,52.64,51.0,3.0,0.0005066666666666667,34.20833333333333,86,PM2.5
2026-03-11 21:00:00,9.8,88,6.3,57.92666666666667,81.73333333333333,61.013333333333335,45.0,2.0,0.000552,37.71,79,PM2.5
2026-03-11 22:00:00,9.1,91,7.4,54.74666666666667,76.26666666666667,67.01333333333334,41.0,2.0,0.00040666666666666667,42.086666666666666,75,PM2.5
2026-03-11 23:00:00,8.7,93,4.9,52.54,72.22666666666666,71.01333333333334,38.0,2.0,0.0004879999999999999,47.26,72,PM2.5
2026-03-12 00:00:00,8.4,95,4.6,50.986666666666665,70.22666666666666,74.0,36.88666666666667,2.0,0.0003366666666666667,53.25333333333333,70,PM2.5
2026-03-12 01:00:00,8.2,96,3.7,49.82,67.74,76.0,35.88666666666667,2.0,0.00036799999999999995,59.335,69,PM2.5
2026-03-12 02:00:00,8.0,97,3.3,48.82,64.87333333333333,78.0,34.88666666666667,2.0,0.00030399999999999996,65.1825,67,PM2.5
2026-03-12 03:00:00,7.9,98,2.4,47.79333333333334,62.873333333333335,79.0,33.88666666666667,2.0,0.00035466666666666654,69.83500000000001,66,PM2.5
2026-03-12 04:00:00,8.1,97,2.6,46.32,60.49333333333333,82.40666666666667,32.126666666666665,2.0,0.0002866666666666666,73.55583333333334,64,PM2.5
2026-03-12 05:00:00,8.7,94,2.4,42.46,58.34,80.64,28.686666666666667,1.7933333333333334,0.0002866666666666666,76.00916666666667,59,PM2.5
2026-03-12 06:00:00,9.9,89,1.7,44.45333333333333,62.34,77.55333333333333,30.686666666666667,1.7933333333333334,0.0003253333333333334,77.32666666666665,62,PM2.5
2026-03-12 07:00:00,11.5,82,1.2,49.36666666666667,69.48,71.11333333333333,35.35333333333333,1.6933333333333334,0.00032333333333333346,77.33916666666666,68,PM2.5
2026-03-12 08:00:00,13.1,75,2.9,55.3,78.77333333333334,63.54,40.95333333333333,2.8133333333333335,0.0004233333333333334,76.03166666666667,75,PM2.5
2026-03-12 09:00:00,14.7,68,1.1,61.093333333333334,86.93333333333334,55.88,47.57333333333333,2.6733333333333333,0.0005000000000000002,73.51666666666667,83,PM2.5
2026-03-12 10:00:00,16.1,62,2.2,67.25333333333333,96.79333333333334,47.78666666666667,53.67333333333333,2.8733333333333335,0.0006093333333333335,69.74,90,PM2.5
2026-03-12 11:00:00,17.2,57,5.0,71.25333333333333,105.02666666666667,40.86666666666667,58.85333333333333,4.46,0.0007559999999999999,64.97333333333333,95,PM2.5
2026-03-12 12:00:00,17.9,54,8.5,79.0,116.0,34.0,66.0,4.333333333333333,0.0007000000000000003,58.9225,105,PM2.5
2026-03-12 13:00:00,18.2,53,11.1,81.0,120.0,32.0,68.0,4.333333333333333,0.0008000000000000003,52.8425,108,PM2.5
2026-03-12 14:00:00,18.3,52,14.5,82.0,122.0,31.0,69.0,4.333333333333333,0.0008000000000000003,47.02333333333333,109,PM2.5
2026-03-12 15:00:00,18.0,54,15.6,84.74,127.48666666666666,28.626666666666665,70.17333333333333,4.426666666666667,0.0008913333333333333,41.712500000000006,112,PM2.5
2026-03-12 16:00:00,17.2,57,15.4,85.0,125.76,25.053333333333335,72.0,4.426666666666667,0.0009799999999999998,36.90166666666667,112,PM2.5
2026-03-12 17:00:00,15.9,63,14.3,84.73333333333333,124.48666666666666,26.346666666666668,72.0,3.6866666666666665,0.000899333333333333,33.21,112,PM2.5
2026-03-12 18:00:00,14.2,71,11.5,79.31333333333333,115.68,30.22,66.27333333333334,3.0,0.000766,31.014166666666664,105,PM2.5
2026-03-12 19:00:00,12.5,79,10.6,73.74,106.23333333333333,40.81333333333333,60.0,3.0,0.0006659999999999999,31.0075,98,PM2.5
2026-03-12 20:00:00,11.0,85,10.1,64.88,91.63333333333334,51.64,51.0,3.0,0.000506,33.212500000000006,87,PM2.5
2026-03-12 21:00:00,9.9,89,9.0,58.85333333333333,82.73333333333333,60.013333333333335,45.0,2.0,0.000552,36.71416666666667,80,PM2.5
2026-03-12 22:00:00,9.2,92,8.0,55.74666666666667,77.26666666666667,66.01333333333334,41.0,2.0,0.00043000000000000004,41.090833333333336,76,PM2.5
2026-03-12 23:00:00,8.8,94,7.6,53.54,73.22666666666666,70.01333333333334,38.0,2.0,0.00048666666666666655,46.26416666666667,73,PM2.5
2026-03-13 00:00:00,8.5,96,6.9,51.973333333333336,71.22666666666666,73.0,36.88666666666667,2.0,0.0003366666666666667,52.2575,71,PM2.5
2026-03-13 01:00:00,8.3,97,6.1,50.806666666666665,68.74666666666667,75.0,35.88666666666667,2.0,0.00036799999999999995,58.339166666666664,70,PM2.5
2026-03-13 02:00:00,8.1,98,5.4,49.806666666666665,65.87333333333333,77.0,34.88666666666667,2.0,0.00030399999999999996,64.18666666666667,69,PM2.5
2026-03-13 03:00:00,8.0,99,4.9,48.79333333333334,63.85333333333333,78.0,33.85333333333333,2.0,0.00035466666666666654,68.83500000000001,67,PM2.5
2026-03-13 04:00:00,8.2,98,5.4,43.61333333333333,57.86666666666667,82.43333333333334,27.759999999999998,1.7933333333333334,0.0002866666666666666,72.68416666666667,61,PM2.5
2026-03-13 05:00:00,8.8,95,2.4,43.46,59.34,79.64,28.686666666666667,1.7933333333333334,0.0002866666666666666,75.1375,61,PM2.5
2026-03-13 06:00:00,10.0,90,0.6,45.45333333333333,63.34,76.55333333333333,30.686666666666667,1.7933333333333334,0.0003253333333333334,76.455,63,PM2.5
2026-03-13 07:00:00,11.6,83,0.5,50.36666666666667,70.48,70.13333333333334,35.35333333333333,1.6933333333333334,0.00032333333333333346,76.47,69,PM2.5
2026-03-13 08:00:00,13.2,76,5.4,56.29333333333334,79.73333333333333,62.6,40.95333333333333,2.8,0.0004233333333333334,75.17,77,PM2.5
2026-03-13 09:00:00,14.8,69,3.3,62.093333333333334,87.9,54.88,47.58,2.6733333333333333,0.0005000000000000002,72.655,84,PM2.5
2026-03-13 10:00:00,16.2,63,3.9,68.25333333333333,97.79333333333334,46.78666666666667,53.67333333333333,2.8733333333333335,0.0006093333333333335,68.87833333333333,92,PM2.5
2026-03-13 11:00:00,17.3,58,4.3,72.25333333333333,106.02,39.86666666666667,58.85333333333333,4.453333333333333,0.0007559999999999999,64.11166666666666,97,PM2.5
2026-03-13 12:00:00,18.0,55,3.3,78.0,115.42666666666666,34.34,64.56,4.333333333333333,0.0007566666666666667,58.1,104,PM2.5
2026-03-13 13:00:00,18.3,54,2.2,82.0,121.0,31.0,68.0,4.333333333333333,0.0008000000000000003,52.019999999999996,109,PM2.5
2026-03-13 14:00:00,18.4,53,2.5,83.0,123.0,30.0,69.0,4.333333333333333,0.0008000000000000003,46.200833333333335,110,PM2.5
2026-03-13 15:00:00,18.1,55,2.9,85.74,128.48666666666668,27.626666666666665,70.17333333333333,4.426666666666667,0.0008913333333333333,40.8875,113,PM2.5
2026-03-13 16:00:00,17.3,58,2.5,86.0,126.76,24.053333333333335,72.0,4.426666666666667,0.0009799999999999998,36.06916666666667,114,PM2.5
2026-03-13 17:00:00,16.0,64,4.3,85.73333333333333,125.48666666666666,25.346666666666668,72.0,3.6866666666666665,0.000899333333333333,32.377500000000005,113,PM2.5
2026-03-13 18:00:00,14.3,72,1.4,80.30666666666667,117.28666666666666,29.22,66.27333333333334,3.0,0.000766,30.181666666666665,107,PM2.5
2026-03-13 19:00:00,12.6,80,2.6,74.78666666666666,107.23333333333333,39.89333333333333,60.0,3.0,0.0006659999999999999,30.185,100,PM2.5
2026-03-13 20:00:00,11.1,86,2.0,65.88,92.63333333333334,50.64,51.0,3.0,0.000506,32.2225,89,PM2.5
2026-03-13 21:00:00,10.0,90,3.7,59.79333333333334,83.73333333333333,59.013333333333335,45.0,2.0,0.000552,35.72416666666666,81,PM2.5
2026-03-13 22:00:00,9.3,93,3.3,56.74666666666667,78.26666666666667,65.01333333333334,41.0,2.0,0.0004293333333333334,40.100833333333334,77,PM2.5
2026-03-13 23:00:00,8.9,95,4.3,54.54,74.22666666666666,69.01333333333334,37.88666666666667,2.0,0.00048666666666666655,45.274166666666666,74,PM2.5
2026-03-14 00:00:00,8.6,97,8.0,52.98,72.22666666666666,72.0,36.88666666666667,2.0,0.0003366666666666667,51.2675,72,PM2.5
2026-03-14 01:00:00,8.4,98,9.4,51.82666666666667,69.74666666666667,74.0,35.88666666666667,2.0,0.00036799999999999995,57.34916666666667,71,PM2.5
2026-03-14 02:00:00,8.2,99,8.0,50.82666666666667,66.87333333333333,76.0,34.88666666666667,2.0,0.00030399999999999996,63.196666666666665,70,PM2.5
2026-03-14 03:00:00,8.1,100,9.3,48.306666666666665,62.46666666666667,80.36,32.26,2.0,0.0002866666666666666,68.255,67,PM2.5
2026-03-14 04:00:00,8.3,99,9.3,43.446666666666665,58.24666666666667,81.9,27.66,1.7933333333333334,0.0002866666666666666,72.16250000000001,61,PM2.5
2026-03-14 05:00:00,8.9,96,10.5,44.46,60.34,78.64,28.686666666666667,1.7933333333333334,0.0002866666666666666,74.61583333333334,62,PM2.5
2026-03-14 06:00:00,10.1,91,10.6,46.45333333333333,64.32666666666667,75.55333333333333,30.686666666666667,1.7933333333333334,0.0003253333333333334,75.93333333333334,64,PM2.5
2026-03-14 07:00:00,11.7,84,10.5,51.45333333333333,72.19333333333333,69.13333333333334,35.626666666666665,1.8,0.00032333333333333346,75.94833333333334,71,PM2.5
2026-03-14 08:00:00,13.3,77,7.6,57.29333333333334,80.74666666666667,61.50666666666667,41.21333333333333,2.66,0.0004233333333333334,74.63666666666666,78,PM2.5
2026-03-14 09:00:00,14.9,70,9.0,63.22,88.65333333333334,53.88,47.019999999999996,2.6666666666666665,0.0005000000000000002,72.12166666666666,85,PM2.5
2026-03-14 10:00:00,16.3,64,12.1,69.14,98.79333333333334,45.78666666666667,53.46,3.46,0.0006093333333333335,68.345,93,PM2.5
2026-03-14 11:00:00,17.4,59,12.3,73.25333333333333,107.01333333333334,39.24666666666667,58.85333333333333,4.453333333333333,0.0007326666666666667,63.20583333333333,98,PM2.5
2026-03-14 12:00:00,18.1,56,10.0,79.0,116.49333333333334,33.346666666666664,64.38,4.333333333333333,0.0007559999999999999,57.13666666666667,105,PM2.5
2026-03-14 13:00:00,18.4,55,8.4,83.0,122.0,30.0,68.0,4.333333333333333,0.0008000000000000003,51.05666666666667,110,PM2.5
2026-03-14 14:00:00,18.5,54,6.8,84.0,124.0,29.0,69.0,4.333333333333333,0.0008000000000000003,45.237500000000004,111,PM2.5
2026-03-14 15:00:00,18.2,56,8.4,86.74,129.48666666666668,26.626666666666665,70.17333333333333,4.333333333333333,0.0008913333333333333,39.924166666666665,115,PM2.5
2026-03-14 16:00:00,17.4,59,12.1,87.0,127.76,23.053333333333335,72.0,4.426666666666667,0.0009799999999999998,35.1175,115,PM2.5
2026-03-14 17:00:00,16.1,65,15.1,86.73333333333333,126.48666666666666,24.346666666666668,72.0,3.7933333333333334,0.000899333333333333,31.425833333333333,115,PM2.5
2026-03-14 18:00:00,14.4,73,8.8,81.3,118.5,28.22,66.27333333333334,3.0,0.000766,29.23,108,PM2.5
2026-03-14 19:00:00,12.7,81,9.0,75.78,108.23333333333333,38.89333333333333,60.0,3.0,0.0006659999999999999,29.18583333333333,101,PM2.5
2026-03-14 20:00:00,11.2,87,11.5,66.80666666666667,93.67333333333333,49.64,51.0,3.0,0.0005086666666666667,31.222499999999997,90,PM2.5
2026-03-14 21:00:00,10.1,91,10.6,60.92666666666667,84.58666666666667,58.013333333333335,45.0,2.0,0.0005506666666666666,34.72416666666666,82,PM2.5
2026-03-14 22:00:00,9.4,94,9.6,57.74,79.26666666666667,64.01333333333334,41.0,2.0,0.0004293333333333334,39.100833333333334,78,PM2.5
2026-03-14 23:00:00,9.0,96,8.4,54.986666666666665,75.22666666666666,69.0,37.88666666666667,2.0,0.0004966666666666665,44.3975,75,PM2.5
2026-03-15 00:00:00,8.7,98,8.0,53.986666666666665,73.22666666666666,71.0,36.88666666666667,2.0,0.0003366666666666667,50.39083333333333,74,PM2.5
2026-03-15 01:00:00,8.5,99,6.3,52.82,70.74666666666667,73.0,35.88666666666667,2.0,0.00036799999999999995,56.472500000000004,72,PM2.5
2026-03-15 02:00:00,8.3,100,2.8,51.81333333333333,67.87333333333333,75.0,34.88666666666667,2.0,0.00030399999999999996,62.32,71,PM2.5
2026-03-15 03:00:00,8.2,100,1.2,49.28666666666667,63.50666666666667,79.40666666666667,32.12,2.0,0.0002866666666666666,67.38416666666667,68,PM2.5
2026-03-15 04:00:00,8.4,99,0.4,44.446666666666665,59.26,80.9,27.66,1.7933333333333334,0.0002866666666666666,71.29166666666667,62,PM2.5
2026-03-15 05:00:00,9.0,97,0.4,45.46,61.35333333333333,77.64,28.686666666666667,1.7933333333333334,0.0002866666666666666,73.745,63,PM2.5
2026-03-15 06:00:00,10.2,92,0.4,47.45333333333333,65.34,74.39333333333333,30.686666666666667,1.7933333333333334,0.0003253333333333334,75.0425,66,PM2.5
2026-03-15 07:00:00,11.8,85,0.4,52.46666666666667,73.35333333333334,67.54666666666667,35.68,1.8133333333333332,0.00032333333333333346,74.86083333333335,72,PM2.5
2026-03-15 08:00:00,13.4,78,1.0,58.266666666666666,81.56,60.50666666666667,41.166666666666664,2.513333333333333,0.0004233333333333334,73.54916666666668,79,PM2.5
2026-03-15 09:00:00,15.0,71,1.3,64.22,89.24,52.76,46.89333333333333,2.6733333333333333,0.0005093333333333334,71.01916666666668,87,PM2.5
2026-03-15 10:00:00,16.4,65,2.6,70.14,99.79333333333334,44.78666666666667,53.46666666666667,3.5666666666666664,0.0006093333333333335,67.24249999999999,94,PM2.5
2026-03-15 11:00:00,17.5,60,3.2,74.25333333333333,108.01333333333334,38.54,58.85333333333333,4.453333333333333,0.0007100000000000002,62.13416666666667,99,PM2.5
2026-03-15 12:00:00,18.2,57,3.3,78.68666666666667,114.24666666666667,33.36,62.57333333333333,4.453333333333333,0.0007559999999999999,56.19166666666666,105,PM2.5
2026-03-15 13:00:00,18.5,56,4.4,84.0,123.0,29.0,68.0,4.333333333333333,0.0008000000000000003,50.111666666666665,111,PM2.5
2026-03-15 14:00:00,18.6,55,6.6,85.0,125.0,28.0,69.0,4.333333333333333,0.0008000000000000003,44.3125,112,PM2.5
2026-03-15 15:00:00,18.3,57,8.1,88.03333333333333,130.52,24.0,71.0,4.333333333333333,0.0009753333333333332,38.869166666666665,116,PM2.5
2026-03-15 16:00:00,17.5,60,8.4,88.0,128.76,21.826666666666668,72.0,4.426666666666667,0.0009966666666666663,34.034166666666664,116,PM2.5
2026-03-15 17:00:00,16.2,66,10.3,87.73333333333333,127.48666666666666,23.346666666666668,72.0,3.92,0.000899333333333333,30.3575,116,PM2.5
2026-03-15 18:00:00,14.5,74,9.4,82.29333333333334,119.5,27.22,66.27333333333334,3.0,0.0007999999999999997,28.161666666666665,109,PM2.5
2026-03-15 19:00:00,12.8,82,11.9,76.78,109.23333333333333,37.89333333333333,60.0,3.0,0.0006659999999999999,28.08083333333333,102,PM2.5
2026-03-15 20:00:00,11.3,88,10.2,67.78,94.50666666666666,48.64,51.0,3.0,0.000508,29.99083333333333,91,PM2.5
2026-03-15 21:00:00,10.2,92,8.2,61.833333333333336,85.58666666666667,57.013333333333335,45.0,2.0,0.0005753333333333331,33.4925,84,PM2.5
2026-03-15 22:00:00,9.5,95,7.8,58.74666666666667,80.22666666666666,63.013333333333335,40.0,2.0,0.0004233333333333334,37.86916666666667,80,PM2.5
2026-03-15 23:00:00,9.1,97,7.4,55.973333333333336,76.22666666666666,68.0,37.88666666666667,2.0,0.0004966666666666665,43.36916666666667,76,PM2.5
2026-03-16 00:00:00,8.8,99,6.5,54.973333333333336,74.22666666666666,70.0,36.88666666666667,2.0,0.00033600000000000004,49.39083333333333,75,PM2.5
2026-03-16 01:00:00,8.6,100,4.9,53.79333333333334,71.74666666666667,72.0,35.88666666666667,2.0,0.00036799999999999995,55.4725,73,PM2.5
2026-03-16 02:00:00,8.4,100,1.9,52.78,68.87333333333333,74.0,34.88666666666667,2.0,0.00030399999999999996,61.31999999999999,72,PM2.5
2026-03-16 03:00:00,8.3,100,0.5,46.34,60.46666666666667,79.43333333333334,27.686666666666667,1.6400000000000001,0.0002866666666666666,66.5125,64,PM2.5
2026-03-16 04:00:00,8.5,100,1.4,45.446666666666665,60.24666666666667,79.9,27.66,1.7933333333333334,0.0002866666666666666,70.42,63,PM2.5
2026-03-16 05:00:00,9.1,98,1.4,46.46,62.32666666666667,76.64,28.686666666666667,1.7933333333333334,0.0002866666666666666,72.87333333333333,64,PM2.5
2026-03-16 06:00:00,10.3,93,2.2,48.45333333333333,66.32666666666667,73.17333333333333,30.686666666666667,1.7933333333333334,0.00035466666666666665,74.14333333333335,67,PM2.5
2026-03-16 07:00:00,11.9,86,2.4,53.46666666666667,74.34,66.45333333333333,35.68,1.8133333333333332,0.00032333333333333346,73.95,73,PM2.5
2026-03-16 08:00:00,13.5,79,4.2,59.266666666666666,82.56,59.50666666666667,41.16,2.513333333333333,0.0004233333333333334,72.63833333333334,80,PM2.5
2026-03-16 09:00:00,15.1,72,3.1,65.22,90.24,51.76,46.68,2.6733333333333333,0.0005093333333333334,70.10833333333333,88,PM2.5
2026-03-16 10:00:00,16.5,66,3.5,71.14,100.79333333333334,43.78666666666667,53.46666666666667,3.5666666666666664,0.0006093333333333335,66.33166666666668,95,PM2.5
2026-03-16 11:00:00,17.6,61,3.9,75.25333333333333,109.01333333333334,37.78666666666667,58.82666666666667,4.453333333333333,0.0007093333333333335,61.12583333333333,100,PM2.5
2026-03-16 12:00:00,18.3,58,7.4,78.39333333333333,114.18666666666667,32.93333333333334,61.986666666666665,4.453333333333333,0.0007559999999999999,55.255,104,PM2.5
2026-03-16 13:00:00,18.6,57,10.6,85.88,125.46,26.373333333333335,68.82666666666667,4.333333333333333,0.000868,48.97166666666667,114,PM2.5
2026-03-16 14:00:00,18.7,56,12.8,86.0,126.0,27.0,69.0,4.333333333333333,0.0008000000000000003,43.2,114,PM2.5
2026-03-16 15:00:00,18.4,58,13.0,89.03333333333333,131.52,23.0,71.0,4.333333333333333,0.0009753333333333332,37.76833333333334,118,PM2.5
2026-03-16 16:00:00,17.6,61,13.9,89.0,129.76,20.826666666666668,72.0,4.426666666666667,0.0009966666666666663,32.93333333333334,118,PM2.5
2026-03-16 17:00:00,16.3,67,12.4,88.73333333333333,128.48666666666668,22.346666666666668,72.0,3.92,0.000899333333333333,29.256666666666668,117,PM2.5
2026-03-16 18:00:00,14.6,75,7.6,83.29333333333334,120.36,26.22,66.27333333333334,3.96,0.0007999999999999997,27.060833333333335,110,PM2.5
2026-03-16 19:00:00,12.9,83,5.8,77.78,110.23333333333333,36.89333333333333,60.0,3.0,0.0006999999999999997,26.949166666666663,103,PM2.5
2026-03-16 20:00:00,11.4,89,5.6,68.73333333333333,95.50666666666666,47.64,51.0,3.0,0.000508,28.787499999999998,92,PM2.5
2026-03-16 21:00:00,10.3,93,6.1,62.833333333333336,86.58666666666667,56.013333333333335,45.0,2.0,0.0005746666666666665,32.4925,85,PM2.5
2026-03-16 22:00:00,9.6,96,6.4,59.74666666666667,81.22666666666666,62.013333333333335,39.88666666666667,2.0,0.0004233333333333334,36.86916666666667,81,PM2.5
2026-03-16 23:00:00,9.2,98,7.4,56.98,77.22666666666666,67.0,37.88666666666667,2.0,0.0004966666666666665,42.36916666666667,77,PM2.5
2026-03-17 00:00:00,8.9,100,6.0,55.806666666666665,74.40666666666667,69.0,36.88666666666667,2.0,0.00031999999999999997,48.39083333333333,76,PM2.5
2026-03-17 01:00:00,8.7,100,2.9,54.8,72.74666666666667,71.0,35.88666666666667,2.0,0.0003973333333333331,54.4725,75,PM2.5
2026-03-17 02:00:00,8.5,100,2.0,53.77333333333333,69.85333333333334,73.0,34.85333333333333,2.0,0.00030399999999999996,60.31999999999999,73,PM2.5
2026-03-17 03:00:00,8.4,100,1.8,46.39333333333333,60.53333333333333,78.9,27.58,1.6400000000000001,0.0002866666666666666,65.57083333333333,64,PM2.5
2026-03-17 04:00:00,8.6,100,2.3,46.446666666666665,61.233333333333334,78.9,27.66,1.7933333333333334,0.0002866666666666666,69.47833333333334,64,PM2.5
2026-03-17 05:00:00,9.2,99,3.4,47.46,63.32666666666667,75.64,28.686666666666667,1.7933333333333334,0.0002866666666666666,71.93166666666667,66,PM2.5
2026-03-17 06:00:00,10.4,94,5.7,49.45333333333333,67.32666666666667,72.17333333333333,30.686666666666667,1.7933333333333334,0.00035466666666666665,73.20166666666667,68,PM2.5
