datetime,temperature,humidity,wind_speed,PM2.5,PM10,O3,NO2,SO2,CO,O3_8h,AQI,Primary
2026-03-23 08:00:00,14.1,78,4.7,64.28833333333333,95.14666666666666,47.46,61.31,2.355,0.842,39.09860653582528,87,PM2.5
2026-03-23 09:00:00,15.7,71,3.1,58.21666666666667,87.795,53.97,54.865,1.37,0.7094999999999999,41.464177331349205,79,PM2.5
2026-03-23 10:00:00,17.1,65,2.4,52.14791666666667,78.92,60.96291071428571,48.09,1.905,0.6094999999999998,44.114531001984126,71,PM2.5
2026-03-23 11:00:00,18.2,60,5.5,46.295003968253965,71.39499246586746,67.96291071428571,43.83689682539683,1.905,0.5094999999999998,47.7627105654762,64,PM2.5
2026-03-23 12:00:00,18.9,57,8.2,43.6761746031746,65.41333333333333,72.44409199134199,40.36238293650794,1.91,0.4509999999999999,52.09639493145743,61,PM2.5
2026-03-23 13:00:00,19.2,56,10.8,44.0,66.0,74.0,42.0,2.0,0.3999999999999999,56.79972107233045,61,PM2.5
2026-03-23 14:00:00,19.3,55,12.2,43.0,64.0,77.0,41.0,2.0,0.29999999999999993,61.75248917748918,60,PM2.5
2026-03-23 15:00:00,19.0,57,12.5,46.899424242424246,70.38,72.04017173104673,43.910970510805846,2.0,0.4950000000000001,65.73001064387002,65,PM2.5
2026-03-23 16:00:00,18.2,60,12.4,50.91285714285714,74.575,63.730000000000004,49.0,2.9877321428571433,0.6000000000000001,67.76376064387003,70,PM2.5
2026-03-23 17:00:00,16.9,66,12.5,59.625,85.94133928571429,54.36,58.0,3.994327380952381,0.7000000000000001,67.81251064387001,81,PM2.5
2026-03-23 18:00:00,15.2,74,11.1,64.325,94.535,43.31,64.295,3.0,0.8,65.6058968045843,87,PM2.5
2026-03-23 19:00:00,13.5,82,9.5,70.57,103.535,39.96,70.0,3.0,0.8664999999999998,62.105532965298586,94,PM2.5
2026-03-23 20:00:00,12.0,88,8.9,70.86,102.585,39.505,70.0,3.0,0.806,57.98814646638084,95,PM2.5
2026-03-23 21:00:00,10.9,92,10.9,71.97116666666666,104.89,39.00083333333333,71.0,3.0,0.9799999999999998,53.61325063304751,96,PM2.5
2026-03-23 22:00:00,10.2,96,8.7,73.925,106.425,37.0,70.91097051080584,3.0,0.917875,48.61325063304751,99,PM2.5
2026-03-23 23:00:00,9.8,98,7.1,74.13157910145411,108.425,37.04017173104673,71.85174712308246,3.0,1.0930321428571428,44.238250633047514,99,PM2.5
2026-03-24 00:00:00,9.5,100,5.6,75.13308793983794,109.425,36.04017173104673,72.79323063956598,2.705,1.0264285714285715,40.77702209942835,100,PM2.5
2026-03-24 01:00:00,9.3,100,3.6,75.78415175102676,110.62,35.04017173104673,73.79323063956598,2.705,1.1611666666666667,38.36204356580919,101,PM2.5
2026-03-24 02:00:00,9.1,100,3.0,76.78009330946831,110.85219841269841,34.04017173104673,74.79323063956598,2.705,1.1016666666666668,37.203315032190034,102,PM2.5
2026-03-24 03:00:00,9.0,100,2.4,72.24433333333333,105.04663095238095,38.223351190476194,69.42,2.545,1.1324999999999998,36.98623393099956,97,PM2.5
2026-03-24 04:00:00,9.2,100,1.6,71.3632619047619,105.28041666666667,37.79460119047619,70.445,2.61,1.1324999999999998,36.77243407980908,95,PM2.5
2026-03-24 05:00:00,9.8,99,1.3,72.36183333333334,105.29358333333333,36.40331547619048,70.447,2.61,1.1324999999999998,36.44774434766623,97,PM2.5
2026-03-24 06:00:00,11.0,92,2.3,71.36242857142857,104.27674999999999,37.41017261904762,69.445,2.61,1.0325,36.49901592504718,95,PM2.5
2026-03-24 07:00:00,12.6,85,3.6,68.37,101.32075,40.015,66.425,2.63,0.9324999999999999,36.870869458666334,92,PM2.5
2026-03-24 08:00:00,14.2,78,4.3,64.24,95.125,47.49,61.285,2.34,0.8325,38.302097992285496,87,PM2.5
2026-03-24 09:00:00,15.8,71,4.4,58.219166666666666,87.795,53.968333333333334,54.85,1.455,0.7094999999999999,40.66811819257132,79,PM2.5
2026-03-24 10:00:00,17.2,65,2.2,52.14791666666667,79.36954405316905,60.96291071428571,48.61523015873016,1.905,0.6094999999999998,44.03346056547619,71,PM2.5
2026-03-24 11:00:00,18.3,60,1.3,46.32190873015873,71.41018889443889,67.95969642857143,43.85749206349206,1.905,0.5094999999999998,47.7505037202381,64,PM2.5
2026-03-24 12:00:00,19.0,57,1.1,43.70428174603175,65.41222222222223,72.30025865800866,40.37177380952381,1.91,0.45226666666666654,52.063710903679656,61,PM2.5
2026-03-24 13:00:00,19.3,56,4.0,44.0,66.0,74.0,42.0,2.0,0.3999999999999999,56.76329646915585,61,PM2.5
2026-03-24 14:00:00,19.4,55,7.9,43.0,64.0,77.0,41.0,2.0,0.29999999999999993,61.712024891774895,60,PM2.5
2026-03-24 15:00:00,19.1,57,9.2,46.899424242424246,70.38,72.04017173104673,43.90954193937727,2.0,0.4950000000000001,65.71517135815574,65,PM2.5
2026-03-24 16:00:00,18.3,60,10.5,50.91285714285714,74.575,63.730000000000004,49.0,2.9816845238095238,0.6000000000000001,67.74517135815573,70,PM2.5
2026-03-24 17:00:00,17.0,66,10.7,59.635,85.57711706349207,54.36,58.00029411764706,3.9639007936507937,0.7000000000000001,67.79412969148906,81,PM2.5
2026-03-24 18:00:00,15.3,74,8.6,64.325,94.535,43.31,64.29529411764706,3.0,0.8,65.58751585220335,87,PM2.5
2026-03-24 19:00:00,13.6,82,9.4,70.57,103.535,39.945,70.0,3.0,0.8664999999999998,62.085678798631925,94,PM2.5
2026-03-24 20:00:00,12.1,88,9.2,70.86,102.585,39.505,70.0,3.0,0.806,57.98627146638084,95,PM2.5
2026-03-24 21:00:00,11.0,92,8.5,71.98,104.89,39.00691341991342,71.0,3.0,0.9799999999999998,53.61213564387002,96,PM2.5
2026-03-24 22:00:00,10.3,96,7.6,73.925,106.425,37.00691341991342,70.91097051080584,3.0,0.917875,48.612999821359196,99,PM2.5
2026-03-24 23:00:00,9.9,98,9.0,74.1343226911977,108.425,37.04017173104673,71.85174712308246,3.0,1.0930321428571428,44.237999821359196,99,PM2.5
2026-03-25 00:00:00,9.6,100,10.2,75.13583152958152,109.425,36.047982246919744,72.79323063956598,2.705,1.0264285714285715,40.77774760222416,100,PM2.5
2026-03-25 01:00:00,9.4,100,8.0,75.78524310411811,110.61550793650794,35.04171935009435,73.79323063956598,2.705,1.162240476190476,38.36296252098596,101,PM2.5
2026-03-25 02:00:00,9.2,100,4.5,76.78230316905316,110.85219841269841,34.041005064380066,74.79323063956598,2.705,1.102711904761905,37.204338154033465,102,PM2.5
2026-03-25 03:00:00,9.1,100,2.5,72.24433333333333,105.04663095238095,38.21722023809524,69.42,2.545,1.1324999999999998,36.988365683795365,97,PM2.5
2026-03-25 04:00:00,9.3,100,0.0,71.36576190476191,105.30405952380953,37.78388690476191,70.45033333333333,2.61,1.1324999999999998,36.773226546890605,95,PM2.5
2026-03-25 05:00:00,9.9,99,1.9,72.36242857142857,105.28375,36.39060119047619,70.445,2.61,1.13285,36.446187518210955,97,PM2.5
2026-03-25 06:00:00,11.1,92,1.8,71.361,104.27475,37.399458333333335,69.445,2.61,1.03285,36.49525563238844,95,PM2.5
2026-03-25 07:00:00,12.7,85,4.8,68.371,101.32075,40.013999999999996,66.425,2.63,0.93285,36.866984166007605,92,PM2.5
2026-03-25 08:00:00,14.3,78,6.3,64.24,95.125,47.49,61.285,2.34,0.83285,38.29723638514264,87,PM2.5
2026-03-25 09:00:00,15.9,71,4.1,58.219166666666666,87.795,53.96661904761905,54.85,1.451890873015873,0.7099333333333332,40.66284884733322,79,PM2.5
2026-03-25 10:00:00,17.3,65,5.9,52.150059523809524,79.35444087856588,60.96291071428571,48.61100793650794,1.905,0.6100166666666664,44.028087053571426,71,PM2.5
2026-03-25 11:00:00,18.4,60,6.9,46.31381349206349,71.38179802142302,67.95652976190476,43.85124603174603,1.905,0.5097666666666665,47.74550074404762,64,PM2.5
2026-03-25 12:00:00,19.1,57,5.8,43.68637698412698,65.41,72.30359199134199,40.355109126984125,1.91,0.4537198412698412,52.06046387987013,61,PM2.5
2026-03-25 13:00:00,19.4,56,4.0,44.0,66.0,74.0,42.0,2.0,0.3999999999999999,56.7616387310606,61,PM2.5
2026-03-25 14:00:00,19.5,55,7.4,43.0,64.0,77.0,41.0,2.0,0.29999999999999993,61.711706439393936,60,PM2.5
2026-03-25 15:00:00,19.2,57,8.9,46.885805194805194,70.38,72.0835764929515,43.902994320329654,2.0,0.4950000000000001,65.72040350101287,65,PM2.5
