datetime,temperature,humidity,wind_speed,PM2.5,PM10,O3,NO2,SO2,CO,O3_8h,AQI,Primary
2026-03-10 19:00:00,12.3,77,4.2,39.39999999999999,59.0,86.70666666666666,30.686666666666667,2.4466666666666663,0.00040799999999999983,105.02250000000001,55,PM2.5
2026-03-10 20:00:00,10.8,83,2.8,42.279999999999994,62.63333333333333,82.89333333333333,33.68666666666667,2.4466666666666663,0.0004146666666666665,101.535,59,PM2.5
2026-03-10 21:00:00,9.7,87,5.3,44.35999999999999,65.70666666666666,80.89333333333333,35.68666666666667,2.4466666666666663,0.0004666666666666664,97.50916666666667,62,PM2.5
2026-03-10 22:00:00,9.0,90,6.5,46.15999999999999,67.97333333333333,78.90666666666667,37.68666666666667,2.4466666666666663,0.00047333333333333304,93.23500000000001,64,PM2.5
2026-03-10 23:00:00,8.6,92,6.7,47.69999999999999,70.19999999999999,76.92,38.68666666666667,2.4466666666666663,0.0005626666666666662,88.7125,66,PM2.5
2026-03-11 00:00:00,8.3,94,6.2,49.96,69.22666666666666,75.0,37.0,2.0,0.0003366666666666667,84.51833333333333,69,PM2.5
2026-03-11 01:00:00,8.1,95,7.6,50.79333333333334,70.96666666666665,74.00666666666666,37.88666666666667,2.0,0.00040466666666666667,81.05666666666667,70,PM2.5
2026-03-11 02:00:00,7.9,96,12.2,51.62666666666667,71.83999999999999,73.00666666666666,38.77333333333334,2.0,0.00040866666666666666,78.54166666666667,71,PM2.5
2026-03-11 03:00:00,7.8,97,13.7,52.466666666666676,72.71333333333332,72.00666666666666,39.66000000000001,2.0,0.00046333333333333323,76.70416666666667,72,PM2.5
2026-03-11 04:00:00,8.0,96,12.7,51.80000000000001,71.17999999999999,74.31333333333333,38.91333333333334,2.0,0.0004499999999999999,75.63166666666666,71,PM2.5
2026-03-11 05:00:00,8.6,93,11.2,47.433333333333344,66.12666666666667,76.63333333333333,33.70000000000001,1.7933333333333334,0.00043666666666666653,75.09916666666666,66,PM2.5
2026-03-11 06:00:00,9.8,88,9.8,41.88666666666668,60.38666666666666,80.95333333333332,28.36000000000001,1.586666666666667,0.0003619999999999999,75.35499999999999,59,PM2.5
2026-03-11 07:00:00,11.4,81,7.9,36.23333333333334,53.306666666666665,86.06666666666665,22.533333333333342,1.4,0.0002853333333333333,76.49833333333332,52,PM10
2026-03-11 08:00:00,13.0,74,7.4,30.586666666666673,46.08,92.61999999999998,16.406666666666673,1.4,0.00020999999999999998,78.70083333333332,46,无
2026-03-11 09:00:00,14.6,67,4.3,24.85333333333334,37.96666666666667,99.26666666666664,10.946666666666673,1.4,0.00020999999999999998,81.85833333333332,41,无
2026-03-11 10:00:00,16.0,61,6.2,19.33333333333334,29.713333333333335,105.93333333333331,9.1,1.4,0.00020999999999999998,85.97416666666665,43,无
2026-03-11 11:00:00,17.1,56,10.1,13.81333333333334,25.2,111.54666666666664,9.1,1.4,0.00020999999999999998,90.91666666666664,45,无
2026-03-11 12:00:00,17.8,53,12.1,13.299999999999999,25.2,113.10000000000001,9.1,1.5799999999999998,0.00020999999999999998,95.76499999999999,48,无
